trial_id,scenario,traffic_multiplier,corridor,vehicle_id,vehicle_name,battery_capacity,efficiency,start_soc,time_mode,traffic_level,route_length,greedy_success,greedy_trip_time,greedy_charging_cost,greedy_stops,greedy_distance,greedy_status,cheapest_success,cheapest_trip_time,cheapest_charging_cost,cheapest_stops,cheapest_distance,cheapest_status,fastest_success,fastest_trip_time,fastest_charging_cost,fastest_stops,fastest_distance,fastest_status,smart_success,smart_trip_time,smart_charging_cost,smart_stops,smart_distance,smart_status,ml_smart_success,ml_smart_trip_time,ml_smart_charging_cost,ml_smart_stops,ml_smart_distance,ml_smart_status,ablation_dist_success,ablation_dist_trip_time,ablation_dist_charging_cost,ablation_dist_stops,ablation_dist_distance,ablation_dist_status,ablation_dist_traffic_success,ablation_dist_traffic_trip_time,ablation_dist_traffic_charging_cost,ablation_dist_traffic_stops,ablation_dist_traffic_distance,ablation_dist_traffic_status,ablation_dist_traffic_price_success,ablation_dist_traffic_price_trip_time,ablation_dist_traffic_price_charging_cost,ablation_dist_traffic_price_stops,ablation_dist_traffic_price_distance,ablation_dist_traffic_price_status
1979,Heavy,2.0,Bangalore-Chennai,mg_zs,MG ZS EV,50.3,5.2,77.0,normal,1,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1980,Heavy,2.0,Bangalore-Chennai,citroen_ec3,Citroën eC3,29.2,6.5,72.1,peak,4,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1981,Heavy,2.0,Bangalore-Chennai,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,89.0,peak,4,326.8,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok
1982,Heavy,2.0,Bangalore-Chennai,mahindra_xuv400,Mahindra XUV400,39.4,5.3,88.2,normal,5,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1983,Heavy,2.0,Bangalore-Chennai,mercedes_eqa,Mercedes EQA,66.5,4.8,75.6,peak,4,326.8,1,888.0,1003.0,5.0,440.95172515689325,ok,1,671.0,909.0,3.0,418.4773932057584,ok,1,487.0,737.0,2.0,352.50679589056665,ok,1,487.0,737.0,2.0,352.50679589056665,ok,1,487.0,737.0,2.0,352.50679589056665,ok,1,691.0,741.0,4.0,361.3309257456368,ok,1,691.0,741.0,4.0,361.3309257456368,ok,1,691.0,741.0,4.0,361.3309257456368,ok
1984,Heavy,2.0,Bangalore-Chennai,byd_atto3,BYD Atto 3,60.48,5.4,72.7,normal,6,326.8,1,782.0,913.0,5.0,440.95172515689325,ok,1,482.0,595.0,2.0,338.856593794502,ok,1,508.0,742.0,4.0,373.5137408009492,ok,1,508.0,742.0,4.0,373.5137408009492,ok,1,508.0,742.0,4.0,373.5137408009492,ok,1,482.0,595.0,2.0,338.856593794502,ok,1,484.0,698.0,3.0,360.89716855824696,ok,1,484.0,698.0,3.0,360.89716855824696,ok
1985,Heavy,2.0,Bangalore-Chennai,bmw_ix1,BMW iX1,66.5,5.0,81.8,night,3,326.8,1,421.0,895.0,3.0,432.12759530182313,ok,1,286.0,568.0,1.0,338.4228366071121,ok,1,313.0,628.0,2.0,352.50679589056665,ok,1,286.0,568.0,1.0,338.4228366071121,ok,1,286.0,568.0,1.0,338.4228366071121,ok,1,286.0,568.0,1.0,338.4228366071121,ok,1,286.0,568.0,1.0,338.4228366071121,ok,1,286.0,568.0,1.0,338.4228366071121,ok
1986,Heavy,2.0,Bangalore-Chennai,tata_punch,Tata Punch EV,35.0,6.0,79.7,night,8,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1987,Heavy,2.0,Bangalore-Chennai,kia_ev6,Kia EV6,77.4,5.6,86.1,peak,9,326.8,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok
1988,Heavy,2.0,Bangalore-Chennai,tata_nexon,Tata Nexon EV Max,40.5,5.5,84.8,night,2,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1989,Heavy,2.0,Bangalore-Chennai,kia_ev6,Kia EV6,77.4,5.6,74.9,peak,9,326.8,1,799.0,877.0,5.0,440.95172515689325,ok,1,390.0,570.0,2.0,338.856593794502,ok,1,290.0,582.0,1.0,338.4228366071121,ok,1,290.0,582.0,1.0,338.4228366071121,ok,1,290.0,582.0,1.0,338.4228366071121,ok,1,290.0,582.0,1.0,338.4228366071121,ok,1,290.0,582.0,1.0,338.4228366071121,ok,1,290.0,582.0,1.0,338.4228366071121,ok
1990,Heavy,2.0,Bangalore-Chennai,kia_ev6,Kia EV6,77.4,5.6,70.3,normal,5,326.8,1,641.0,920.0,5.0,440.95172515689325,ok,1,396.0,613.0,2.0,338.856593794502,ok,1,311.0,731.0,2.0,352.50679589056665,ok,1,288.0,635.0,1.0,338.4228366071121,ok,1,288.0,635.0,1.0,338.4228366071121,ok,1,288.0,635.0,1.0,338.4228366071121,ok,1,288.0,635.0,1.0,338.4228366071121,ok,1,288.0,635.0,1.0,338.4228366071121,ok
1991,Heavy,2.0,Bangalore-Chennai,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,90.0,normal,7,326.8,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok,1,247.9,0.0,0.0,326.8,ok
1992,Heavy,2.0,Bangalore-Chennai,tata_nexon,Tata Nexon EV Max,40.5,5.5,79.1,peak,10,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1993,Heavy,2.0,Bangalore-Chennai,bmw_ix1,BMW iX1,66.5,5.0,82.6,normal,1,326.8,1,421.0,884.0,3.0,432.12759530182313,ok,1,286.0,560.0,1.0,338.4228366071121,ok,1,313.0,616.0,2.0,352.50679589056665,ok,1,286.0,559.0,1.0,338.4228366071121,ok,1,286.0,559.0,1.0,338.4228366071121,ok,1,286.0,559.0,1.0,338.4228366071121,ok,1,286.0,559.0,1.0,338.4228366071121,ok,1,286.0,559.0,1.0,338.4228366071121,ok
1994,Heavy,2.0,Bangalore-Chennai,mg_zs,MG ZS EV,50.3,5.2,87.5,night,10,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1995,Heavy,2.0,Bangalore-Chennai,citroen_ec3,Citroën eC3,29.2,6.5,77.7,normal,3,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1996,Heavy,2.0,Bangalore-Chennai,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,81.5,peak,1,326.8,1,442.0,771.0,3.0,432.12759530182313,ok,1,295.0,489.0,1.0,338.4228366071121,ok,1,489.0,855.0,4.0,462.2339579198311,ok,1,295.0,488.0,1.0,338.4228366071121,ok,1,295.0,488.0,1.0,338.4228366071121,ok,1,295.0,488.0,1.0,338.4228366071121,ok,1,295.0,488.0,1.0,338.4228366071121,ok,1,295.0,488.0,1.0,338.4228366071121,ok
1997,Heavy,2.0,Bangalore-Chennai,citroen_ec3,Citroën eC3,29.2,6.5,78.7,normal,3,326.8,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap,0,,,,,route_gap
1998,Heavy,2.0,Bangalore-Chennai,bmw_ix1,BMW iX1,66.5,5.0,86.4,normal,3,326.8,1,453.0,834.0,3.0,432.12759530182313,ok,1,288.0,522.0,1.0,338.4228366071121,ok,1,289.0,543.0,1.0,338.4228366071121,ok,1,288.0,522.0,1.0,338.4228366071121,ok,1,288.0,522.0,1.0,338.4228366071121,ok,1,288.0,522.0,1.0,338.4228366071121,ok,1,288.0,522.0,1.0,338.4228366071121,ok,1,288.0,522.0,1.0,338.4228366071121,ok
1999,Heavy,2.0,Bangalore-Chennai,mercedes_eqa,Mercedes EQA,66.5,4.8,75.7,peak,4,326.8,1,888.0,1002.0,5.0,440.95172515689325,ok,1,671.0,908.0,3.0,418.4773932057584,ok,1,585.0,847.0,3.0,382.61315850857466,ok,1,487.0,735.0,2.0,352.50679589056665,ok,1,662.0,890.0,4.0,395.22973075127686,ok,1,691.0,740.0,4.0,361.3309257456368,ok,1,691.0,740.0,4.0,361.3309257456368,ok,1,691.0,740.0,4.0,361.3309257456368,ok
2000,Heavy,2.0,Bangalore-Chennai,kia_ev6,Kia EV6,77.4,5.6,79.4,night,3,326.8,1,448.0,835.0,5.0,440.95172515689325,ok,1,294.0,528.0,2.0,338.856593794502,ok,1,311.0,590.0,2.0,352.50679589056665,ok,1,285.0,530.0,1.0,338.4228366071121,ok,1,285.0,530.0,1.0,338.4228366071121,ok,1,285.0,530.0,1.0,338.4228366071121,ok,1,285.0,530.0,1.0,338.4228366071121,ok,1,285.0,530.0,1.0,338.4228366071121,ok
2001,Extreme,3.0,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,85.8,night,9,285.8,1,406.0,513.0,6.0,336.23170527569556,ok,1,379.0,420.0,3.0,325.8652099838064,ok,1,335.0,429.0,3.0,303.6633723569006,ok,1,307.0,379.0,2.0,288.66350156449647,ok,1,307.0,379.0,2.0,288.66350156449647,ok,1,307.0,379.0,2.0,288.66350156449647,ok,1,307.0,379.0,2.0,288.66350156449647,ok,1,307.0,379.0,2.0,288.66350156449647,ok
2002,Extreme,3.0,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,72.7,normal,6,285.8,1,635.0,632.0,5.0,336.1739109064244,ok,1,428.0,394.0,2.0,304.01510086652837,ok,1,448.0,573.0,3.0,319.76038055203446,ok,1,426.0,509.0,2.0,310.4558163125033,ok,1,426.0,509.0,2.0,310.4558163125033,ok,1,344.0,466.0,1.0,288.60570719522525,ok,1,444.0,490.0,2.0,307.7079034865492,ok,1,444.0,490.0,2.0,307.7079034865492,ok
2003,Extreme,3.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,84.2,night,8,285.8,1,359.0,548.0,6.0,336.23170527569556,ok,1,407.0,445.0,3.0,325.8652099838064,ok,1,291.0,458.0,3.0,303.6633723569006,ok,1,302.0,453.0,3.0,310.5136106817745,ok,1,302.0,453.0,3.0,310.5136106817745,ok,1,306.0,401.0,2.0,307.7079034865492,ok,1,306.0,401.0,2.0,307.7079034865492,ok,1,306.0,401.0,2.0,307.7079034865492,ok
2004,Extreme,3.0,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,77.4,night,10,285.8,1,237.0,109.0,1.0,295.10456423953116,ok,1,374.0,297.0,1.0,285.8577943692712,ok,1,244.0,179.0,1.0,300.7998707924042,ok,1,236.0,395.0,1.0,288.60570719522525,ok,1,236.0,395.0,1.0,288.60570719522525,ok,1,374.0,297.0,1.0,285.8577943692712,ok,1,236.0,395.0,1.0,288.60570719522525,ok,1,236.0,395.0,1.0,288.60570719522525,ok
2005,Extreme,3.0,Delhi-Jaipur,kia_ev6,Kia EV6,77.4,5.6,78.1,peak,8,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
2006,Extreme,3.0,Delhi-Jaipur,tata_punch,Tata Punch EV,35.0,6.0,84.2,peak,8,285.8,1,865.0,484.0,6.0,336.23170527569556,ok,1,609.0,393.0,3.0,325.8652099838064,ok,1,647.0,437.0,4.0,312.96793659643174,ok,1,455.0,358.0,2.0,288.66350156449647,ok,1,455.0,358.0,2.0,288.66350156449647,ok,1,455.0,358.0,2.0,288.66350156449647,ok,1,455.0,358.0,2.0,288.66350156449647,ok,1,455.0,358.0,2.0,288.66350156449647,ok
2007,Extreme,3.0,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,86.2,normal,1,285.8,1,423.0,496.0,5.0,336.1739109064244,ok,1,289.0,273.0,1.0,285.8577943692712,ok,1,308.0,442.0,3.0,312.9101422271606,ok,1,255.0,357.0,1.0,288.60570719522525,ok,1,255.0,357.0,1.0,288.60570719522525,ok,1,289.0,273.0,1.0,285.8577943692712,ok,1,289.0,273.0,1.0,285.8577943692712,ok,1,289.0,273.0,1.0,285.8577943692712,ok
2008,Extreme,3.0,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,84.0,peak,2,285.8,1,427.0,386.0,4.0,333.36820371119916,ok,1,381.0,304.0,1.0,285.8577943692712,ok,1,380.0,350.0,3.0,324.063639471668,ok,1,300.0,287.0,1.0,307.650109117278,ok,1,300.0,287.0,1.0,307.650109117278,ok,1,381.0,304.0,1.0,285.8577943692712,ok,1,381.0,304.0,1.0,285.8577943692712,ok,1,381.0,304.0,1.0,285.8577943692712,ok
2009,Extreme,3.0,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,82.4,night,4,285.8,1,345.0,535.0,5.0,336.1739109064244,ok,1,294.0,294.0,1.0,285.8577943692712,ok,1,279.0,442.0,2.0,303.60557798762943,ok,1,253.0,387.0,1.0,288.60570719522525,ok,1,253.0,387.0,1.0,288.60570719522525,ok,1,294.0,294.0,1.0,285.8577943692712,ok,1,294.0,294.0,1.0,285.8577943692712,ok,1,294.0,294.0,1.0,285.8577943692712,ok
2010,Extreme,3.0,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,76.6,peak,8,285.8,1,278.0,121.0,1.0,295.10456423953116,ok,1,381.0,303.0,1.0,285.8577943692712,ok,1,275.0,308.0,1.0,307.650109117278,ok,1,275.0,308.0,1.0,307.650109117278,ok,1,275.0,308.0,1.0,307.650109117278,ok,1,381.0,303.0,1.0,285.8577943692712,ok,1,381.0,303.0,1.0,285.8577943692712,ok,1,381.0,303.0,1.0,285.8577943692712,ok
2011,Extreme,3.0,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,87.3,normal,7,285.8,1,522.0,470.0,4.0,326.86934666689325,ok,1,372.0,267.0,1.0,285.8577943692712,ok,1,285.0,347.0,1.0,288.60570719522525,ok,1,285.0,347.0,1.0,288.60570719522525,ok,1,285.0,347.0,1.0,288.60570719522525,ok,1,372.0,267.0,1.0,285.8577943692712,ok,1,285.0,347.0,1.0,288.60570719522525,ok,1,285.0,347.0,1.0,288.60570719522525,ok
2012,Extreme,3.0,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,85.7,night,1,285.8,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok,1,215.8,0.0,0.0,285.8,ok
2013,Extreme,3.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,79.8,peak,1,285.8,1,793.0,583.0,6.0,336.23170527569556,ok,1,600.0,466.0,3.0,325.8652099838064,ok,1,575.0,484.0,4.0,305.0770319188864,ok,1,559.0,479.0,3.0,310.5136106817745,ok,1,559.0,479.0,3.0,310.5136106817745,ok,1,478.0,427.0,2.0,307.7079034865492,ok,1,478.0,427.0,2.0,307.7079034865492,ok,1,478.0,427.0,2.0,307.7079034865492,ok
2014,Extreme,3.0,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,72.1,night,7,285.8,1,237.0,185.0,1.0,295.10456423953116,ok,1,305.0,339.0,1.0,285.8577943692712,ok,1,245.0,244.0,1.0,300.7998707924042,ok,1,261.0,356.0,1.0,307.650109117278,ok,1,244.0,456.0,1.0,288.60570719522525,ok,1,305.0,339.0,1.0,285.8577943692712,ok,1,305.0,339.0,1.0,285.8577943692712,ok,1,305.0,339.0,1.0,285.8577943692712,ok
2015,Extreme,3.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,74.4,normal,1,285.8,1,368.0,626.0,6.0,336.23170527569556,ok,1,436.0,491.0,3.0,325.8652099838064,ok,1,288.0,520.0,3.0,297.96806580402756,ok,1,306.0,511.0,3.0,310.5136106817745,ok,1,306.0,511.0,3.0,310.5136106817745,ok,1,310.0,459.0,2.0,307.7079034865492,ok,1,310.0,459.0,2.0,307.7079034865492,ok,1,310.0,459.0,2.0,307.7079034865492,ok
2016,Extreme,3.0,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,87.4,night,2,285.8,1,379.0,500.0,6.0,336.23170527569556,ok,1,285.0,258.0,1.0,285.8577943692712,ok,1,307.0,418.0,3.0,303.6633723569006,ok,1,279.0,368.0,2.0,288.66350156449647,ok,1,279.0,368.0,2.0,288.66350156449647,ok,1,285.0,258.0,1.0,285.8577943692712,ok,1,285.0,258.0,1.0,285.8577943692712,ok,1,285.0,258.0,1.0,285.8577943692712,ok
2017,Extreme,3.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,77.3,normal,8,285.8,1,753.0,603.0,6.0,336.23170527569556,ok,1,603.0,478.0,3.0,325.8652099838064,ok,1,425.0,497.0,3.0,297.96806580402756,ok,1,475.0,494.0,3.0,310.5136106817745,ok,1,475.0,494.0,3.0,310.5136106817745,ok,1,479.0,442.0,2.0,307.7079034865492,ok,1,475.0,494.0,3.0,310.5136106817745,ok,1,475.0,494.0,3.0,310.5136106817745,ok
2018,Extreme,3.0,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,73.7,peak,1,285.8,1,580.0,507.0,4.0,333.36820371119916,ok,1,397.0,366.0,1.0,285.8577943692712,ok,1,384.0,553.0,2.0,303.60557798762943,ok,1,324.0,490.0,1.0,288.60570719522525,ok,1,324.0,490.0,1.0,288.60570719522525,ok,1,397.0,366.0,1.0,285.8577943692712,ok,1,397.0,366.0,1.0,285.8577943692712,ok,1,397.0,366.0,1.0,285.8577943692712,ok
2019,Extreme,3.0,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,75.3,night,6,285.8,1,316.0,485.0,4.0,333.36820371119916,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,263.0,534.0,2.0,303.60557798762943,ok,1,239.0,473.0,1.0,288.60570719522525,ok,1,239.0,473.0,1.0,288.60570719522525,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,309.0,354.0,1.0,285.8577943692712,ok,1,309.0,354.0,1.0,285.8577943692712,ok
2020,Extreme,3.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,87.7,night,9,285.8,1,285.0,289.0,2.0,322.6499799096822,ok,1,367.0,245.0,1.0,285.8577943692712,ok,1,265.0,367.0,2.0,303.60557798762943,ok,1,239.0,317.0,1.0,288.60570719522525,ok,1,239.0,317.0,1.0,288.60570719522525,ok,1,367.0,245.0,1.0,285.8577943692712,ok,1,239.0,317.0,1.0,288.60570719522525,ok,1,239.0,317.0,1.0,288.60570719522525,ok
2021,Extreme,3.0,Delhi-Jaipur,mg_zs,MG ZS EV,50.3,5.2,80.9,peak,9,285.8,1,641.0,550.0,5.0,336.1739109064244,ok,1,381.0,303.0,1.0,285.8577943692712,ok,1,267.0,400.0,1.0,288.60570719522525,ok,1,267.0,400.0,1.0,288.60570719522525,ok,1,267.0,400.0,1.0,288.60570719522525,ok,1,381.0,303.0,1.0,285.8577943692712,ok,1,267.0,400.0,1.0,288.60570719522525,ok,1,267.0,400.0,1.0,288.60570719522525,ok
2022,Extreme,3.0,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,89.0,night,1,285.8,1,283.0,296.0,2.0,322.6499799096822,ok,1,284.0,254.0,1.0,285.8577943692712,ok,1,262.0,379.0,2.0,303.60557798762943,ok,1,234.0,327.0,1.0,288.60570719522525,ok,1,234.0,327.0,1.0,288.60570719522525,ok,1,284.0,254.0,1.0,285.8577943692712,ok,1,284.0,254.0,1.0,285.8577943692712,ok,1,284.0,254.0,1.0,285.8577943692712,ok
2023,Extreme,3.0,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,76.4,normal,2,285.8,1,733.0,590.0,6.0,336.23170527569556,ok,1,617.0,465.0,3.0,325.8652099838064,ok,1,515.0,539.0,4.0,312.96793659643174,ok,1,574.0,483.0,3.0,310.5136106817745,ok,1,574.0,483.0,3.0,310.5136106817745,ok,1,494.0,432.0,2.0,307.7079034865492,ok,1,494.0,432.0,2.0,307.7079034865492,ok,1,494.0,432.0,2.0,307.7079034865492,ok
2024,Extreme,3.0,Delhi-Jaipur,hyundai_ioniq,Hyundai Ioniq 5,72.6,5.8,76.0,peak,8,285.8,1,250.0,129.0,1.0,295.10456423953116,ok,1,382.0,308.0,1.0,285.8577943692712,ok,1,237.0,411.0,1.0,288.60570719522525,ok,1,237.0,411.0,1.0,288.60570719522525,ok,1,237.0,411.0,1.0,288.60570719522525,ok,1,382.0,308.0,1.0,285.8577943692712,ok,1,237.0,411.0,1.0,288.60570719522525,ok,1,237.0,411.0,1.0,288.60570719522525,ok
2025,Extreme,3.0,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,76.5,normal,2,285.8,1,516.0,589.0,6.0,336.23170527569556,ok,1,482.0,465.0,3.0,325.8652099838064,ok,1,421.0,538.0,4.0,332.0123385184845,ok,1,359.0,432.0,2.0,307.7079034865492,ok,1,359.0,432.0,2.0,307.7079034865492,ok,1,359.0,432.0,2.0,307.7079034865492,ok,1,359.0,432.0,2.0,307.7079034865492,ok,1,359.0,432.0,2.0,307.7079034865492,ok
2026,Extreme,3.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,81.6,night,9,285.8,1,318.0,371.0,4.0,333.36820371119916,ok,1,292.0,286.0,1.0,285.8577943692712,ok,1,266.0,429.0,2.0,303.60557798762943,ok,1,242.0,376.0,1.0,288.60570719522525,ok,1,242.0,376.0,1.0,288.60570719522525,ok,1,292.0,286.0,1.0,285.8577943692712,ok,1,292.0,286.0,1.0,285.8577943692712,ok,1,292.0,286.0,1.0,285.8577943692712,ok
2027,Extreme,3.0,Delhi-Jaipur,mercedes_eqa,Mercedes EQA,66.5,4.8,83.7,peak,6,285.8,1,571.0,391.0,4.0,333.36820371119916,ok,1,382.0,306.0,1.0,285.8577943692712,ok,1,456.0,498.0,3.0,312.9101422271606,ok,1,324.0,402.0,1.0,288.60570719522525,ok,1,324.0,402.0,1.0,288.60570719522525,ok,1,382.0,306.0,1.0,285.8577943692712,ok,1,382.0,306.0,1.0,285.8577943692712,ok,1,382.0,306.0,1.0,285.8577943692712,ok
2028,Extreme,3.0,Delhi-Jaipur,bmw_ix1,BMW iX1,66.5,5.0,79.1,peak,7,285.8,1,624.0,435.0,4.0,333.36820371119916,ok,1,387.0,326.0,1.0,285.8577943692712,ok,1,253.0,432.0,1.0,288.60570719522525,ok,1,253.0,432.0,1.0,288.60570719522525,ok,1,253.0,432.0,1.0,288.60570719522525,ok,1,387.0,326.0,1.0,285.8577943692712,ok,1,253.0,432.0,1.0,288.60570719522525,ok,1,253.0,432.0,1.0,288.60570719522525,ok
2029,Extreme,3.0,Delhi-Jaipur,citroen_ec3,Citroën eC3,29.2,6.5,74.6,peak,9,285.8,1,865.0,828.0,7.0,336.4674410982821,ok,1,683.0,720.0,4.0,326.10094580639293,ok,1,751.0,785.0,6.0,321.4675703058779,ok,1,719.0,781.0,5.0,320.0539107438922,ok,1,719.0,781.0,5.0,320.0539107438922,ok,1,589.0,698.0,4.0,290.3128969490688,ok,1,589.0,698.0,4.0,290.3128969490688,ok,1,589.0,698.0,4.0,290.3128969490688,ok
2030,Extreme,3.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,82.3,peak,6,285.8,1,580.0,364.0,4.0,333.36820371119916,ok,1,376.0,281.0,1.0,285.8577943692712,ok,1,454.0,421.0,3.0,305.01923754961524,ok,1,326.0,370.0,1.0,288.60570719522525,ok,1,326.0,370.0,1.0,288.60570719522525,ok,1,376.0,281.0,1.0,285.8577943692712,ok,1,376.0,281.0,1.0,285.8577943692712,ok,1,376.0,281.0,1.0,285.8577943692712,ok
2031,Extreme,3.0,Delhi-Jaipur,mahindra_xuv400,Mahindra XUV400,39.4,5.3,75.0,night,8,285.8,1,361.0,621.0,6.0,336.23170527569556,ok,1,351.0,489.0,3.0,325.8652099838064,ok,1,296.0,520.0,3.0,303.6633723569006,ok,1,306.0,508.0,3.0,310.5136106817745,ok,1,306.0,508.0,3.0,310.5136106817745,ok,1,310.0,456.0,2.0,307.7079034865492,ok,1,310.0,456.0,2.0,307.7079034865492,ok,1,310.0,456.0,2.0,307.7079034865492,ok
2032,Extreme,3.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,88.6,normal,1,285.8,1,285.0,279.0,2.0,322.6499799096822,ok,1,280.0,239.0,1.0,285.8577943692712,ok,1,265.0,357.0,2.0,303.60557798762943,ok,1,238.0,308.0,1.0,288.60570719522525,ok,1,238.0,308.0,1.0,288.60570719522525,ok,1,280.0,239.0,1.0,285.8577943692712,ok,1,280.0,239.0,1.0,285.8577943692712,ok,1,280.0,239.0,1.0,285.8577943692712,ok
2033,Extreme,3.0,Delhi-Jaipur,tata_nexon,Tata Nexon EV Max,40.5,5.5,88.6,night,4,285.8,1,357.0,477.0,5.0,326.92714103616447,ok,1,284.0,253.0,1.0,285.8577943692712,ok,1,306.0,410.0,3.0,303.6633723569006,ok,1,278.0,361.0,2.0,288.66350156449647,ok,1,278.0,361.0,2.0,288.66350156449647,ok,1,284.0,253.0,1.0,285.8577943692712,ok,1,284.0,253.0,1.0,285.8577943692712,ok,1,284.0,253.0,1.0,285.8577943692712,ok
2034,Extreme,3.0,Delhi-Jaipur,byd_atto3,BYD Atto 3,60.48,5.4,78.5,normal,2,285.8,1,535.0,409.0,4.0,333.36820371119916,ok,1,382.0,306.0,1.0,285.8577943692712,ok,1,438.0,409.0,3.0,331.95454414921335,ok,1,328.0,406.0,1.0,288.60570719522525,ok,1,328.0,406.0,1.0,288.60570719522525,ok,1,382.0,306.0,1.0,285.8577943692712,ok,1,382.0,306.0,1.0,285.8577943692712,ok,1,382.0,306.0,1.0,285.8577943692712,ok
